NOC,Sport,Medal_Increase_With_Coach
YUG,Volleyball,9.38854327215805
YUG,Water Polo,9.60707304490634
YUG,Weightlifting,11.573840999640955
YUG,Wrestling,9.82560281765463
ZAM,Athletics,8.732953953913176
ZAM,Boxing,10.262662363151211
ZAM,Football,8.951483726661468
ZAM,Judo,10.699721908647792
ZIM,Archery,11.792370772389246
ZIM,Athletics,11.136781454144375
ZIM,Cycling,11.136781454144375
ZIM,Diving,10.918251681396082
ZIM,Hockey,8.732953953913176
ZIM,Judo,11.355311226892665
ZIM,Sailing,11.355311226892665
ZIM,Shooting,9.82560281765463
ZIM,Swimming,10.699721908647792
ZIM,Weightlifting,11.792370772389246
AHO,Athletics,11.136781454144375
AHO,Swimming,10.918251681396082
AHO,Synchronized Swimming,11.136781454144375
ALG,Athletics,10.04413259040292
ALG,Boxing,10.481192135899501
ALG,Handball,8.732953953913176
ALG,Weightlifting,11.573840999640955
AND,Shooting,11.573840999640955
ANT,Athletics,7.203245544675142
ANT,Cycling,11.136781454144375
ANT,Sailing,11.792370772389246
ARG,Athletics,10.04413259040292
ARG,Boxing,10.699721908647792
ARG,Canoeing,11.573840999640957
ARG,Cycling,9.38854327215805
ARG,Diving,11.573840999640955
ARG,Equestrianism,10.481192135899501
ARG,Fencing,7.203245544675142
ARG,Judo,11.136781454144375
ARG,Rowing,10.481192135899501
ARG,Sailing,10.262662363151211
ARG,Shooting,10.262662363151211
ARG,Swimming,9.38854327215805
ARG,Volleyball,9.82560281765463
ARG,Wrestling,10.699721908647792
AUS,Archery,11.573840999640955
AUS,Athletics,2.832650089709328
AUS,Basketball,6.766185999178561
AUS,Boxing,10.918251681396082
AUS,Canoeing,9.82560281765463
AUS,Cycling,7.858834862920015
AUS,Diving,10.699721908647792
AUS,Equestrianism,8.514424181164886
AUS,Fencing,11.355311226892665
AUS,Gymnastics,6.766185999178561
AUS,Hockey,5.017947817192236
AUS,Judo,11.355311226892665
AUS,Modern Pentathlon,10.699721908647792
AUS,Rhythmic Gymnastics,11.573840999640957
AUS,Rowing,6.54765622643027
AUS,Sailing,9.170013499409759
AUS,Shooting,9.60707304490634
AUS,Synchronized Swimming,11.136781454144375
AUS,Water Polo,9.170013499409759
AUS,Weightlifting,11.136781454144375
AUS,Wrestling,11.355311226892665
AUT,Archery,11.792370772389246
AUT,Athletics,10.699721908647792
AUT,Boxing,11.573840999640955
AUT,Canoeing,11.136781454144375
AUT,Cycling,8.951483726661468
AUT,Diving,11.573840999640955
AUT,Equestrianism,10.481192135899501
AUT,Fencing,9.60707304490634
AUT,Handball,8.732953953913176
AUT,Judo,11.136781454144375
AUT,Modern Pentathlon,10.699721908647792
AUT,Rowing,10.699721908647792
AUT,Sailing,9.82560281765463
AUT,Shooting,9.170013499409759
AUT,Swimming,9.38854327215805
AUT,Synchronized Swimming,11.136781454144375
AUT,Weightlifting,10.699721908647792
AUT,Wrestling,10.481192135899501
BAH,Athletics,7.858834862920015
BAH,Boxing,11.355311226892665
BAH,Sailing,11.355311226892665
BAH,Swimming,10.699721908647792
BAN,Athletics,11.573840999640957
BAR,Athletics,8.732953953913176
BAR,Boxing,11.573840999640957
BAR,Cycling,11.573840999640955
BAR,Sailing,11.573840999640957
BAR,Swimming,11.355311226892665
BAR,Synchronized Swimming,11.792370772389246
BEL,Archery,10.918251681396082
BEL,Athletics,8.732953953913176
BEL,Canoeing,10.262662363151211
BEL,Cycling,9.60707304490634
BEL,Diving,11.573840999640955
BEL,Equestrianism,10.699721908647792
BEL,Fencing,9.82560281765463
BEL,Judo,11.573840999640955
BEL,Rhythmic Gymnastics,11.792370772389246
BEL,Rowing,10.699721908647792
BEL,Sailing,11.792370772389246
BEL,Shooting,10.699721908647792
BEL,Swimming,10.04413259040292
BEL,Synchronized Swimming,11.136781454144375
BEN,Boxing,11.355311226892665
BER,Athletics,11.136781454144375
BER,Cycling,11.355311226892665
BER,Equestrianism,11.792370772389246
BER,Sailing,11.355311226892665
BER,Swimming,11.573840999640955
BHU,Archery,10.699721908647792
BIZ,Athletics,11.136781454144375
BIZ,Boxing,11.792370772389246
BIZ,Cycling,10.262662363151211
BOL,Athletics,11.136781454144375
BOL,Boxing,11.792370772389246
BOL,Fencing,11.573840999640957
BOL,Judo,11.792370772389246
BOL,Shooting,11.136781454144375
BOL,Wrestling,11.792370772389246
BOT,Athletics,10.481192135899501
BOT,Sailing,11.792370772389246
BRA,Archery,11.792370772389246
BRA,Athletics,4.362358498947365
BRA,Basketball,9.38854327215805
BRA,Cycling,10.262662363151211
BRA,Diving,11.573840999640955
BRA,Equestrianism,10.481192135899501
BRA,Football,8.514424181164886
BRA,Gymnastics,9.38854327215805
BRA,Judo,10.481192135899501
BRA,Rhythmic Gymnastics,11.792370772389246
BRA,Rowing,9.82560281765463
BRA,Sailing,9.38854327215805
BRA,Shooting,10.262662363151211
BRA,Swimming,6.54765622643027
BRA,Synchronized Swimming,11.136781454144375
BRA,Volleyball,6.766185999178561
BRA,Water Polo,9.170013499409759
BRN,Athletics,11.792370772389246
BRN,Modern Pentathlon,10.699721908647792
BRN,Shooting,10.918251681396082
BRN,Swimming,11.573840999640957
CAF,Athletics,11.792370772389246
CAF,Boxing,11.573840999640957
CAN,Archery,11.355311226892665
CAN,Basketball,6.766185999178561
CAN,Boxing,9.82560281765463
CAN,Canoeing,6.984715771926853
CAN,Cycling,8.295894408416595
CAN,Diving,10.262662363151211
CAN,Equestrianism,7.421775317423432
CAN,Fencing,6.766185999178561
CAN,Football,8.951483726661468
CAN,Hockey,5.017947817192236
CAN,Judo,10.262662363151211
CAN,Rhythmic Gymnastics,11.573840999640957
CAN,Rowing,0.2102928167298419
CAN,Sailing,9.170013499409759
CAN,Shooting,7.858834862920015
CAN,Synchronized Swimming,10.918251681396082
CAN,Volleyball,6.766185999178561
CAN,Water Polo,9.170013499409759
CAN,Weightlifting,10.481192135899501
CAN,Wrestling,9.170013499409759
CAY,Cycling,9.38854327215805
CAY,Sailing,11.573840999640955
CGO,Athletics,9.82560281765463
CGO,Judo,11.355311226892665
CHA,Athletics,11.355311226892665
CHI,Athletics,9.82560281765463
CHI,Cycling,9.38854327215805
CHI,Equestrianism,10.481192135899501
CHI,Football,8.951483726661468
CHI,Judo,11.792370772389246
CHI,Rowing,10.04413259040292
CHI,Sailing,10.481192135899501
CHI,Shooting,11.136781454144375
CHN,Archery,10.699721908647792
CHN,Athletics,6.766185999178561
CHN,Basketball,6.984715771926853
CHN,Canoeing,11.136781454144375
CHN,Cycling,10.481192135899501
CHN,Diving,10.262662363151211
CHN,Fencing,5.017947817192235
CHN,Handball,9.170013499409759
CHN,Judo,10.918251681396082
CHN,Rhythmic Gymnastics,11.573840999640957
CHN,Rowing,10.04413259040292
CHN,Sailing,11.136781454144375
CHN,Shooting,7.640305090171723
CHN,Swimming,5.236477589940527
CHN,Volleyball,7.203245544675141
CHN,Water Polo,9.38854327215805
CHN,Weightlifting,9.82560281765463
CHN,Wrestling,10.481192135899501
CIV,Athletics,10.04413259040292
CIV,Boxing,11.355311226892665
CIV,Canoeing,11.136781454144375
CIV,Judo,11.573840999640957
CMR,Athletics,8.514424181164886
CMR,Boxing,10.699721908647792
CMR,Cycling,10.262662363151211
CMR,Football,8.732953953913178
CMR,Judo,10.699721908647792
CMR,Wrestling,10.918251681396082
COD,Athletics,11.355311226892665
COD,Boxing,10.699721908647792
COL,Archery,11.792370772389246
COL,Athletics,10.262662363151211
COL,Boxing,10.918251681396082
COL,Cycling,10.04413259040292
COL,Shooting,8.732953953913176
COL,Swimming,11.355311226892665
COL,Weightlifting,10.918251681396082
COL,Wrestling,11.573840999640957
CRC,Athletics,10.918251681396082
CRC,Football,8.295894408416595
CRC,Judo,11.136781454144375
CRC,Shooting,11.355311226892665
CRC,Swimming,11.355311226892665
CYP,Athletics,10.918251681396082
CYP,Cycling,11.792370772389246
CYP,Judo,11.573840999640955
CYP,Shooting,11.136781454144375
DEN,Athletics,11.355311226892665
DEN,Canoeing,11.573840999640955
DEN,Cycling,8.077364635668305
DEN,Equestrianism,10.699721908647792
DEN,Handball,8.951483726661468
DEN,Judo,11.792370772389246
DEN,Rowing,9.82560281765463
DEN,Sailing,10.262662363151211
DEN,Shooting,11.136781454144375
DEN,Swimming,10.481192135899501
DEN,Weightlifting,11.792370772389246
DJI,Athletics,11.355311226892665
DOM,Athletics,10.699721908647792
DOM,Boxing,10.699721908647792
DOM,Diving,11.355311226892665
DOM,Judo,11.573840999640955
DOM,Sailing,11.792370772389246
DOM,Synchronized Swimming,11.136781454144375
DOM,Wrestling,11.573840999640955
ECU,Athletics,10.918251681396082
ECU,Equestrianism,11.792370772389246
ECU,Judo,11.792370772389246
ECU,Shooting,10.918251681396082
ECU,Weightlifting,11.792370772389246
ECU,Wrestling,11.573840999640955
EGY,Athletics,10.481192135899501
EGY,Basketball,9.38854327215805
EGY,Boxing,10.699721908647792
EGY,Diving,10.699721908647792
EGY,Fencing,8.951483726661468
EGY,Football,8.295894408416595
EGY,Judo,10.699721908647792
EGY,Modern Pentathlon,10.699721908647792
EGY,Sailing,11.792370772389246
EGY,Shooting,10.04413259040292
EGY,Swimming,6.766185999178561
EGY,Synchronized Swimming,10.918251681396082
EGY,Volleyball,9.38854327215805
EGY,Weightlifting,9.82560281765463
EGY,Wrestling,9.170013499409759
ESA,Athletics,10.699721908647792
ESA,Judo,11.573840999640957
ESA,Shooting,11.792370772389246
ESA,Swimming,11.136781454144375
ESA,Wrestling,11.573840999640957
ESP,Archery,11.136781454144375
ESP,Athletics,5.455007362688817
ESP,Basketball,9.38854327215805
ESP,Boxing,11.136781454144375
ESP,Canoeing,8.514424181164886
ESP,Cycling,11.136781454144375
ESP,Diving,11.573840999640955
ESP,Equestrianism,10.481192135899501
ESP,Fencing,11.573840999640955
ESP,Handball,8.732953953913176
ESP,Hockey,8.514424181164886
ESP,Judo,10.699721908647792
ESP,Modern Pentathlon,10.699721908647792
ESP,Rhythmic Gymnastics,11.573840999640957
ESP,Rowing,9.82560281765463
ESP,Sailing,10.262662363151211
ESP,Shooting,8.951483726661468
ESP,Swimming,8.295894408416595
ESP,Synchronized Swimming,10.918251681396082
ESP,Water Polo,9.170013499409759
ESP,Weightlifting,11.136781454144375
ESP,Wrestling,11.355311226892665
FIJ,Athletics,10.699721908647792
FIJ,Cycling,11.792370772389246
FIJ,Judo,11.573840999640957
FIJ,Sailing,11.136781454144375
FIJ,Swimming,9.170013499409759
FIN,Archery,10.918251681396082
FIN,Athletics,6.54765622643027
FIN,Boxing,10.918251681396082
FIN,Canoeing,10.04413259040292
FIN,Cycling,10.04413259040292
FIN,Diving,11.792370772389246
FIN,Equestrianism,11.792370772389246
FIN,Judo,11.355311226892665
FIN,Modern Pentathlon,10.699721908647792
FIN,Rowing,11.355311226892665
FIN,Sailing,10.918251681396082
FIN,Shooting,8.951483726661468
FIN,Swimming,10.918251681396082
FIN,Weightlifting,10.918251681396082
FIN,Wrestling,9.60707304490634
FRA,Archery,11.573840999640955
FRA,Basketball,9.38854327215805
FRA,Boxing,11.136781454144375
FRA,Canoeing,7.858834862920015
FRA,Cycling,6.984715771926853
FRA,Diving,11.792370772389246
FRA,Equestrianism,7.421775317423432
FRA,Fencing,5.017947817192236
FRA,Football,8.514424181164886
FRA,Judo,10.262662363151211
FRA,Modern Pentathlon,10.699721908647792
FRA,Rhythmic Gymnastics,11.792370772389246
FRA,Rowing,6.984715771926853
FRA,Sailing,9.60707304490634
FRA,Shooting,8.077364635668305
FRA,Swimming,5.892066908185399
FRA,Synchronized Swimming,10.918251681396082
FRA,Weightlifting,11.573840999640955
FRA,Wrestling,10.262662363151211
GAB,Athletics,11.573840999640957
GAB,Boxing,11.573840999640955
GAM,Athletics,8.514424181164886
GBR,Archery,10.699721908647792
GBR,Boxing,9.38854327215805
GBR,Canoeing,6.984715771926853
GBR,Cycling,7.203245544675142
GBR,Diving,10.481192135899501
GBR,Equestrianism,7.421775317423432
GBR,Fencing,5.017947817192236
GBR,Hockey,8.732953953913176
GBR,Judo,10.262662363151211
GBR,Modern Pentathlon,10.699721908647792
GBR,Rhythmic Gymnastics,11.573840999640957
GBR,Rowing,2.832650089709328
GBR,Sailing,9.170013499409759
GBR,Shooting,7.203245544675142
GBR,Synchronized Swimming,10.918251681396082
GBR,Weightlifting,9.82560281765463
GBR,Wrestling,10.481192135899501
GEQ,Athletics,10.918251681396082
GER,Archery,10.918251681396082
GER,Basketball,9.38854327215805
GER,Boxing,10.262662363151211
GER,Canoeing,6.984715771926853
GER,Cycling,6.984715771926853
GER,Diving,10.481192135899501
GER,Equestrianism,7.421775317423432
GER,Fencing,5.017947817192236
GER,Football,8.732953953913176
GER,Handball,5.892066908185399
GER,Hockey,5.017947817192236
GER,Judo,10.262662363151211
GER,Modern Pentathlon,10.699721908647792
GER,Rhythmic Gymnastics,11.573840999640957
GER,Rowing,2.6141203169610385
GER,Sailing,9.170013499409759
GER,Shooting,7.858834862920015
GER,Synchronized Swimming,10.918251681396082
GER,Volleyball,9.60707304490634
GER,Water Polo,9.38854327215805
GER,Weightlifting,10.699721908647792
GER,Wrestling,8.951483726661468
GHA,Athletics,7.421775317423432
GHA,Boxing,10.699721908647792
GRE,Athletics,9.82560281765463
GRE,Boxing,11.573840999640955
GRE,Cycling,11.573840999640955
GRE,Fencing,11.792370772389246
GRE,Rowing,11.792370772389246
GRE,Sailing,10.481192135899501
GRE,Shooting,10.262662363151211
GRE,Swimming,10.262662363151211
GRE,Water Polo,9.170013499409759
GRE,Weightlifting,10.04413259040292
GRE,Wrestling,9.38854327215805
GRN,Athletics,11.573840999640957
GRN,Boxing,11.136781454144375
GUA,Athletics,9.170013499409759
GUA,Boxing,11.792370772389246
GUA,Cycling,11.792370772389246
GUA,Equestrianism,11.792370772389246
GUA,Rowing,11.792370772389246
GUA,Sailing,11.792370772389246
GUA,Shooting,11.136781454144375
GUA,Swimming,5.673537135437107
GUA,Weightlifting,11.573840999640955
GUI,Judo,11.792370772389246
GUY,Athletics,10.699721908647792
GUY,Boxing,11.355311226892665
GUY,Cycling,11.355311226892665
HAI,Athletics,11.792370772389246
HAI,Fencing,11.573840999640955
HKG,Archery,10.699721908647792
HKG,Athletics,11.355311226892665
HKG,Canoeing,9.60707304490634
HKG,Cycling,10.262662363151211
HKG,Diving,11.355311226892665
HKG,Fencing,8.951483726661468
HKG,Judo,11.136781454144375
HKG,Sailing,11.792370772389246
HKG,Shooting,10.481192135899501
HKG,Swimming,5.455007362688817
HON,Athletics,11.355311226892665
HON,Judo,11.792370772389246
HON,Swimming,7.203245544675141
INA,Archery,11.573840999640955
INA,Athletics,9.82560281765463
INA,Boxing,11.355311226892665
INA,Shooting,11.573840999640955
INA,Swimming,11.355311226892665
INA,Weightlifting,11.355311226892665
IND,Athletics,9.60707304490634
IND,Boxing,11.573840999640955
IND,Hockey,8.514424181164886
IND,Sailing,11.573840999640955
IND,Shooting,9.82560281765463
IND,Weightlifting,11.136781454144375
IND,Wrestling,10.262662363151211
IRL,Archery,11.573840999640955
IRL,Athletics,7.858834862920015
IRL,Boxing,10.699721908647792
IRL,Canoeing,11.573840999640955
IRL,Cycling,10.262662363151211
IRL,Equestrianism,10.04413259040292
IRL,Judo,11.792370772389246
IRL,Sailing,11.792370772389246
IRL,Shooting,11.573840999640955
IRL,Swimming,10.918251681396082
IRQ,Boxing,11.355311226892665
IRQ,Football,8.732953953913176
IRQ,Weightlifting,11.573840999640955
IRQ,Wrestling,10.918251681396082
ISL,Athletics,10.481192135899501
ISL,Handball,8.732953953913176
ISL,Judo,11.573840999640955
ISL,Sailing,11.573840999640957
ISL,Swimming,10.04413259040292
ISR,Athletics,9.82560281765463
ISR,Boxing,11.573840999640957
ISR,Canoeing,11.792370772389246
ISR,Fencing,11.136781454144375
ISR,Gymnastics,6.766185999178561
ISR,Judo,11.573840999640955
ISR,Rhythmic Gymnastics,11.792370772389246
ISR,Sailing,10.918251681396082
ISR,Shooting,10.481192135899501
ISR,Swimming,10.262662363151211
ISR,Weightlifting,11.792370772389246
ISV,Athletics,10.918251681396082
ISV,Boxing,11.792370772389246
ISV,Equestrianism,11.792370772389246
ISV,Fencing,10.918251681396082
ISV,Sailing,10.04413259040292
ISV,Shooting,11.355311226892665
ISV,Swimming,5.892066908185399
ITA,Archery,11.355311226892665
ITA,Basketball,9.38854327215805
ITA,Boxing,10.481192135899501
ITA,Canoeing,9.82560281765463
ITA,Cycling,6.984715771926853
ITA,Diving,11.573840999640955
ITA,Equestrianism,8.732953953913176
ITA,Fencing,5.017947817192236
ITA,Football,8.295894408416595
ITA,Gymnastics,6.32912645368198
ITA,Judo,10.918251681396082
ITA,Modern Pentathlon,10.699721908647792
ITA,Rhythmic Gymnastics,11.573840999640957
ITA,Rowing,6.984715771926853
ITA,Sailing,9.60707304490634
ITA,Shooting,9.38854327215805
ITA,Synchronized Swimming,11.792370772389246
ITA,Volleyball,9.38854327215805
ITA,Water Polo,9.38854327215805
ITA,Weightlifting,11.355311226892665
ITA,Wrestling,10.481192135899501
IVB,Athletics,10.262662363151211
IVB,Sailing,10.918251681396082
JAM,Athletics,1.3029416804712959
JAM,Boxing,11.355311226892665
JAM,Cycling,10.699721908647792
JAM,Swimming,8.514424181164886
JAM,Weightlifting,11.792370772389246
JOR,Athletics,10.481192135899501
JOR,Fencing,11.792370772389246
JOR,Shooting,10.481192135899501
JPN,Archery,10.918251681396082
JPN,Athletics,6.11059668093369
JPN,Boxing,10.481192135899501
JPN,Canoeing,9.82560281765463
JPN,Cycling,9.60707304490634
JPN,Diving,11.136781454144375
JPN,Equestrianism,10.04413259040292
JPN,Fencing,8.732953953913176
JPN,Handball,8.732953953913176
JPN,Judo,10.262662363151211
JPN,Modern Pentathlon,10.699721908647792
JPN,Rhythmic Gymnastics,11.573840999640957
JPN,Rowing,10.699721908647792
JPN,Sailing,10.262662363151211
JPN,Shooting,8.077364635668305
JPN,Synchronized Swimming,10.918251681396082
JPN,Volleyball,6.766185999178561
JPN,Water Polo,9.170013499409759
JPN,Weightlifting,10.04413259040292
JPN,Wrestling,7.640305090171724
KEN,Athletics,3.7067691807024925
KEN,Boxing,9.82560281765463
KEN,Hockey,8.514424181164886
KEN,Shooting,11.573840999640955
KEN,Weightlifting,11.792370772389246
KOR,Archery,10.699721908647792
KOR,Athletics,9.38854327215805
KOR,Basketball,9.60707304490634
KOR,Boxing,10.04413259040292
KOR,Canoeing,11.355311226892665
KOR,Cycling,9.60707304490634
KOR,Diving,11.792370772389246
KOR,Fencing,9.82560281765463
KOR,Handball,5.892066908185398
KOR,Judo,10.262662363151211
KOR,Modern Pentathlon,10.699721908647792
KOR,Rowing,10.918251681396082
KOR,Sailing,11.792370772389246
KOR,Shooting,7.640305090171724
KOR,Swimming,10.699721908647792
KOR,Volleyball,7.203245544675142
KOR,Weightlifting,10.04413259040292
KOR,Wrestling,8.951483726661468
KSA,Archery,11.355311226892665
KSA,Cycling,10.262662363151211
KSA,Fencing,9.82560281765463
KSA,Football,8.732953953913178
KSA,Shooting,10.699721908647792
KUW,Athletics,11.573840999640955
KUW,Diving,11.355311226892665
KUW,Fencing,8.732953953913176
KUW,Judo,10.918251681396082
KUW,Swimming,10.699721908647792
LBR,Athletics,9.82560281765463
LES,Athletics,11.355311226892665
LES,Boxing,11.573840999640957
LIB,Athletics,11.136781454144375
LIB,Boxing,11.792370772389246
LIB,Cycling,11.792370772389246
LIB,Fencing,10.481192135899501
LIB,Judo,11.355311226892665
LIB,Shooting,11.136781454144375
LIB,Swimming,10.262662363151211
LIB,Weightlifting,11.792370772389246
LIB,Wrestling,11.792370772389246
LIE,Athletics,11.136781454144375
LIE,Judo,11.573840999640955
LIE,Shooting,11.573840999640955
LUX,Archery,11.355311226892665
LUX,Athletics,11.792370772389246
LUX,Shooting,11.792370772389246
MAD,Athletics,11.573840999640955
MAD,Boxing,11.355311226892665
MAR,Athletics,11.136781454144375
MAR,Boxing,11.136781454144375
MAR,Cycling,11.136781454144375
MAR,Football,8.732953953913176
MAR,Judo,11.355311226892665
MAR,Wrestling,10.918251681396082
MAS,Athletics,11.136781454144375
MAS,Cycling,11.573840999640955
MAS,Hockey,8.514424181164886
MAS,Shooting,11.792370772389246
MAS,Swimming,11.136781454144375
MAW,Athletics,10.04413259040292
MAW,Boxing,10.699721908647792
MAW,Cycling,10.262662363151211
MEX,Archery,11.573840999640955
MEX,Athletics,8.077364635668305
MEX,Boxing,10.699721908647792
MEX,Canoeing,11.136781454144375
MEX,Cycling,10.04413259040292
MEX,Diving,10.262662363151211
MEX,Equestrianism,7.421775317423432
MEX,Fencing,11.792370772389246
